user_id,order_id,skill_name,attempt_count,answer_type,student_class_id,position,hint_count,hint_total,bottom_hint,opportunity,correct,Skill_1,Skill_2,Skill_4,Skill_5,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_21,Skill_22,Skill_24,Skill_25,Skill_26,Skill_27,Skill_32,Skill_34,Skill_35,Skill_37,Skill_39,Skill_40,Skill_42,Skill_43,Skill_46,Skill_47,Skill_48,Skill_49,Skill_50,Skill_51,Skill_53,Skill_54,Skill_58,Skill_61,Skill_63,Skill_64,Skill_65,Skill_67,Skill_69,Skill_70,Skill_74,Skill_75,Skill_76,Skill_77,Skill_79,Skill_80,Skill_81,Skill_82,Skill_83,Skill_84,Skill_85,Skill_86,Skill_91,Skill_92,Skill_94,Skill_96,Skill_97,Skill_99,Skill_101,Skill_102,Skill_104,Skill_105,Skill_110,Skill_163,Skill_165,Skill_166,Skill_173,Skill_190,Skill_193,Skill_203,Skill_204,Skill_217,Skill_221,Skill_276,Skill_277,Skill_278,Skill_279,Skill_280,Skill_290,Skill_292,Skill_293,Skill_294,Skill_295,Skill_296,Skill_297,Skill_298,Skill_299,Skill_301,Skill_303,Skill_307,Skill_308,Skill_309,Skill_310,Skill_311,Skill_312,Skill_314,Skill_317,Skill_321,Skill_322,Skill_323,Skill_324,Skill_325,Skill_331,Skill_333,Skill_334,Skill_340,Skill_343,Skill_346,Skill_348,Skill_350,Skill_356,Skill_362,Skill_365,Skill_367,Skill_368,Skill_371,Skill_375,Skill_378,prior_interaction_count,min_prior_skill_interaction_count,mean_prior_skill_interaction_count,median_prior_skill_interaction_count,max_prior_skill_interaction_count,is_first_skill_interaction,student_prior_attempts,student_prior_correct,student_prior_accuracy,student_recent_accuracy_3,student_recent_accuracy_5,student_recent_accuracy_10,student_correct_streak,student_incorrect_streak,no_prior_history,insufficient_history_3,insufficient_history_5,insufficient_history_10,answer_type_algebra,answer_type_choose_1,answer_type_choose_n,answer_type_fill_in_1,student_prior_hint_rate,student_prior_bottom_hint_rate,min_skill_prior_attempts,mean_skill_prior_attempts,median_skill_prior_attempts,max_skill_prior_attempts,min_skill_prior_accuracy,mean_skill_prior_accuracy,median_skill_prior_accuracy,max_skill_prior_accuracy,min_skill_recent_accuracy_3,mean_skill_recent_accuracy_3,median_skill_recent_accuracy_3,max_skill_recent_accuracy_3,min_skill_recent_accuracy_5,mean_skill_recent_accuracy_5,median_skill_recent_accuracy_5,max_skill_recent_accuracy_5,min_skill_recent_accuracy_10,mean_skill_recent_accuracy_10,median_skill_recent_accuracy_10,max_skill_recent_accuracy_10
64634,24239690,Addition and Subtraction Integers,1,algebra,12309,2,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6.0,6.0,6,0,14,7,0.7,0.6666666666666666,0.6,0.7,1,0,0,0,0,0,1,0,0,0,0.0,0.0,9,9.0,9.0,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
64634,24239747,Addition and Subtraction Integers,1,algebra,12309,2,0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7.0,7.0,7,0,15,8,0.7272727272727273,0.6666666666666666,0.8,0.8,2,0,0,0,0,0,1,0,0,0,0.0,0.0,10,10.0,10.0,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
64634,24240358,Addition and Subtraction Integers,2,algebra,12309,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,8.0,8.0,8,0,16,9,0.75,1.0,0.8,0.8,3,0,0,0,0,0,1,0,0,0,0.0,0.0,11,11.0,11.0,11,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.75
64634,24240934,Addition and Subtraction Integers,2,algebra,12309,3,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9.0,9.0,9,0,18,9,0.6923076923076923,0.6666666666666666,0.6,0.7,0,1,0,0,0,0,1,0,0,0,0.0,0.0,13,13.0,13.0,13,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
64634,24241008,Addition and Subtraction Integers,3,algebra,12309,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,10.0,10.0,10,0,20,9,0.6428571428571429,0.3333333333333333,0.6,0.6,0,2,0,0,0,0,1,0,0,0,0.0,0.0,15,15.0,15.0,15,0.6,0.6,0.6,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
64634,24242053,Addition and Subtraction Integers,3,algebra,12309,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,11.0,11.0,11,0,23,9,0.6,0.0,0.4,0.5,0,3,0,0,0,0,1,0,0,0,0.0,0.0,18,18.0,18.0,18,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
64634,24747201,Addition and Subtraction Integers,1,fill_in_1,12309,4,0,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12.0,12.0,12,0,26,9,0.5625,0.0,0.2,0.5,0,4,0,0,0,0,0,0,0,1,0.0,0.0,21,21.0,21.0,21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5
64634,24747720,Addition and Subtraction Integers,4,fill_in_1,12309,4,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,13.0,13.0,13,0,27,10,0.5882352941176471,0.3333333333333333,0.2,0.5,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22,22.0,22.0,22,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5
64634,24748171,Addition and Subtraction Integers,4,fill_in_1,12309,4,2,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,14.0,14.0,14,0,31,10,0.5555555555555556,0.3333333333333333,0.2,0.4,0,1,0,0,0,0,0,0,0,1,0.0555555555555555,0.0,26,26.0,26.0,26,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4
64634,24748407,Addition and Subtraction Integers,3,fill_in_1,12309,4,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,15.0,15.0,15,0,35,10,0.5263157894736842,0.3333333333333333,0.2,0.4,0,2,0,0,0,0,0,0,0,1,0.1052631578947368,0.0526315789473684,30,30.0,30.0,30,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4
64634,24748952,Addition and Subtraction Integers,1,algebra,12309,4,0,4,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,16.0,16.0,16,0,38,10,0.5,0.0,0.2,0.3,0,3,0,0,0,0,1,0,0,0,0.1,0.05,33,33.0,33.0,33,0.4375,0.4375,0.4375,0.4375,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3
64634,24749116,Addition and Subtraction Integers,2,fill_in_1,12309,4,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,17.0,17.0,17,0,39,11,0.5238095238095238,0.3333333333333333,0.4,0.3,1,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.0476190476190476,34,34.0,34.0,34,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3
64634,24749186,Addition and Subtraction Integers,2,fill_in_1,12309,4,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,18.0,18.0,18,0,41,11,0.5,0.3333333333333333,0.2,0.2,0,1,0,0,0,0,0,0,0,1,0.0909090909090909,0.0454545454545454,36,36.0,36.0,36,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
64634,24749216,Addition and Subtraction Integers,1,fill_in_1,12309,4,0,4,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,19.0,19.0,19,0,43,11,0.4782608695652174,0.3333333333333333,0.2,0.2,0,2,0,0,0,0,0,0,0,1,0.0869565217391304,0.0434782608695652,38,38.0,38.0,38,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
